source_id,Mecayotl,Olivares+2018,Meingast+2021,l,b,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,g,bp,rp,g_error,bp_error,rp_error,dr3_radial_velocity,dr3_radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_params_solved,bp_rp,g_rp,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Name,EPIC,RAJ2000,DEJ2000,Vmag,J-K,Per,Amp,l_WLi,WLi,e_WLi,Teff,ALi,e_ALi,Bin,SimbadName
66897933865345920,true,true,true,166.75954094435096,-21.780078771084057,58.18906123797251,0.014950788,25.279659903374622,0.010240634,7.224048040147685,0.017462691,19.494968153501564,0.01934242,-45.0654688095901,0.014464087,0.33399078,0.0192816,0.3011336,-0.13169321,-0.014268039,-0.3553327,0.2786689,0.7171145,-0.13654397,-0.41794777,13.247913,14.024435,12.384273,0.0011552727371505233,0.004384374580877122,0.0030006629462528416,4.514552,2.0410042,0.99487203,0.0,31,1.6401625,0.8636408,11.252,10.589,10.521,0.022,0.031,0.021,14.2896,0.0157,13.015,,12.67,,12.482,,12.3827,0.0047,,,,,,,,,,,,,,,,
64453685154291968,true,true,true,166.8025761890152,-25.553192332923043,55.43784879484009,0.12510486,22.46704884658764,0.08065686,7.48747040106267,0.13660239,20.484618144590446,0.1621131,-45.33844201798303,0.10141765,0.009683364,-0.08150312,0.058745716,-0.32826844,0.18397085,-0.23361017,0.11959031,0.20836107,0.3794392,-0.06263698,17.73309,19.73681,16.390238,0.0018026080371804445,0.05540802179207678,0.007691354010428083,,,0.9308283,0.0,31,3.3465729,1.3428516,14.346,13.729,13.47,0.028,0.031,0.037,20.1756,0.0227,18.8325,0.0046,17.0071,0.0039,16.1469,0.0018,15.7188,0.0024,,,,,,,,,,,,,,,,
66926211929978880,true,true,true,166.16388261998696,-22.524085126072414,57.18360002514792,0.06325225,25.10607888928261,0.0389648,7.336499163047003,0.06379947,18.277633549560008,0.10510221,-45.99954302701701,0.05555033,-0.13862829,-0.012734726,-0.11405059,-0.21797542,-0.056242954,-0.1527198,-0.15673678,0.45086142,0.12661768,-0.16211656,16.598265,18.312096,15.348464,0.0011622425928255228,0.016871796788563504,0.003693406039924237,,,1.004534,0.022616498,31,2.9636316,1.2498007,13.489,12.894,12.622,0.023,0.027,0.025,18.6991,0.0084,17.3984,0.0036,15.8781,0.002,15.1903,0.0051,14.8463,0.0039,,,,,,,,,,,,,,,,
67069835634816896,true,true,true,167.18006304617325,-21.46607066437205,58.74187604266361,0.03951449,25.24127596267843,0.025152834,7.530544181332642,0.04237989,19.534612737435197,0.054554682,-47.54001042641008,0.033273906,0.09396396,0.12582919,0.11366713,-0.15368365,0.072165586,-0.15434879,0.063872345,0.5995646,0.036800347,-0.2054405,15.76675,17.291077,14.562909,8.576722632671624E-4,0.011388819314642213,0.0020753393371355277,,,1.0616418,0.08519537,31,2.7281675,1.2038412,12.907,12.24,11.982,0.023,0.022,0.022,17.6827,0.0049,16.4063,0.0034,15.0589,0.0031,14.44,0.0022,14.1345,0.003,,,,,,,,,,,,,,,,
68296890611072384,true,true,true,165.744402090798,-23.68127975895572,56.01485828940102,0.017014224,24.50404176791731,0.010632552,7.386998687843288,0.018833453,22.07258673357898,0.023028173,-45.87187150601032,0.013349686,-0.051041737,0.0391355,0.02262021,-0.349762,0.14992213,-0.16970538,0.014672673,0.09297534,0.44645786,-0.008102119,10.5296545,10.896353,9.992223,7.441245235083574E-4,0.002687183997630674,0.0020595820490103573,4.4041033,1.9032942,1.0499159,0.08929321,95,0.90413,0.5374317,9.405,9.118,8.953,0.023,0.029,0.02,11.0325,0.0375,10.5208,0.0068,10.0273,0.0119,9.9625,0.0672,10.2288,0.0382,HII253,211096368,56.01474,24.5042,10.71,0.451,1.4758,0.055," ",186.0,10.0,5460.0,2.872,0.078,,Cl* Melotte 22 HII 253
66009047433698048,true,true,true,169.78663240998895,-20.619775817510238,61.30732469239629,0.10105886,24.14506149325301,0.04449653,7.614693926012522,0.10529369,18.090775619103006,0.1181767,-46.7973863937149,0.054091822,-0.08357318,-0.055799183,0.15769891,-0.42010775,0.10245038,-0.030332344,0.18847871,0.5999844,0.32420766,-0.29663453,17.171795,19.142275,15.865156,9.076722805885785E-4,0.03776244811436167,0.002653094668964797,,,1.0054914,0.034577567,31,3.2771187,1.3066387,13.963,13.341,12.978,0.029,0.04,0.036,19.5358,0.0083,18.1798,0.0067,16.4466,0.0034,15.6466,0.003,15.2562,0.0031,,,,,,,,,,,,,,,,
69912309413652864,true,true,true,165.31602023952746,-22.866072273969774,56.28775495284984,0.1106091,25.37478296656745,0.08155978,7.41271227501754,0.13048989,20.697814867377172,0.13493805,-47.17136322751894,0.10360407,0.21578157,0.054384705,0.31697538,-0.16675237,0.031905726,-0.32053712,0.058381107,0.2364432,0.10663455,-0.12816067,17.451437,19.800999,16.06755,0.00162375806482019,0.06242856377252629,0.0053363538151117605,,,1.0181135,0.3474166,31,3.733448,1.3838863,13.87,13.26,12.959,0.029,0.032,0.027,20.1405,0.0148,18.7909,0.0078,16.7595,0.0042,15.8042,0.002,15.298,0.0032,,,,,,,,,,,,,,,,
66800592725851776,true,true,true,166.05323812728827,-23.26924373712857,56.54907922003248,0.019363439,24.622119094596144,0.013036827,7.550076412992421,0.02076642,21.195216191185757,0.027433112,-44.69592411866067,0.018441977,-0.10327364,0.048621107,-0.15010294,-0.07379379,-4.5035302E-4,-0.18465984,-0.019422628,0.23808561,-0.051756557,-0.01591794,11.405896,11.852175,10.798162,0.0020203566846995575,0.00667287162637418,0.0053545974271923475,6.0422716,0.7118903,1.2001574,0.10891539,95,1.0540123,0.6077337,10.062,9.629,9.545,0.026,0.033,0.019,12.182,,11.557,,11.291,,11.147,,11.079,,HII916,211103863,56.54893,24.62231,11.71,0.567,5.9772,0.132," ",191.3,10.0,5008.0,2.364,0.086,SB,Cl* Melotte 22 HII 916
70044628765739776,true,true,true,165.04937334157867,-22.190959732810455,56.581037881379835,0.02010701,26.043073251837463,0.013602867,7.478152057866121,0.021972712,20.32368054054732,0.02301888,-45.981859892008316,0.017742243,0.2159491,-0.10874745,0.285326,-0.24033958,0.07448457,-0.34187078,0.124756634,0.14776956,0.07857452,-0.037076045,14.088978,15.089968,13.097936,0.0010529753448602819,0.0047989249105361235,0.0024575952312696652,4.024877,4.298527,1.0073797,0.0,31,1.992032,0.99104214,11.811,11.146,10.968,0.02,0.019,0.017,15.568,0.0047,14.3031,0.0058,13.5477,0.0104,13.1668,0.0035,12.9815,0.0035,,,,,,,,,,,,,,,,
64943758103791104,true,true,true,167.55906809816372,-23.64625566069832,57.38580185574098,0.056638192,23.41124239957272,0.038328193,7.488137995795465,0.06682858,20.361216760707396,0.07653795,-45.12416162836422,0.052803833,0.10279732,0.10431233,0.18126771,-0.06519094,-0.01885321,-0.2950289,-0.0018007365,0.62292075,0.20057276,-0.34775993,16.382866,18.20926,15.095169,7.14213153853282E-4,0.01834875543660703,0.002191051347685879,,,1.1180046,0.23255078,31,3.1140919,1.2876968,13.22,12.63,12.316,0.021,0.024,0.026,18.6125,0.0106,17.3192,0.0043,15.6782,0.0023,14.9067,0.0019,14.524,0.0018,,,,,,,,,,,,,,,,
71108440625265280,true,true,true,163.87133840321152,-21.853587829609722,55.912152687390275,0.13200636,27.01689344109369,0.08912362,7.469524192307425,0.13896443,20.951342267326574,0.18907116,-45.77451941328795,0.12771666,0.035442404,0.028277745,0.005261754,-0.33967206,0.11778314,-0.1466119,0.09618947,0.12599918,0.2250437,-0.096444316,17.805464,19.914368,16.463943,0.0016703679573903932,0.05052309370573022,0.006652397967663478,,,1.0361651,0.48924315,95,3.4504242,1.3415203,14.426,13.806,13.553,0.036,0.036,0.035,20.1918,0.028,18.9147,0.0119,17.0742,0.0034,16.2297,0.0037,15.7874,0.0049,,,,,,,,,,,,,,,,
66745754582838272,true,true,true,166.80990523593044,-22.930921524411893,57.36500889975356,0.060500525,24.403636922425783,0.036425672,7.403613021258438,0.06536394,19.23342251807069,0.06940505,-44.35961797471904,0.046497032,0.16244264,0.11437944,0.30302274,-0.11620419,0.050201565,-0.123724535,0.0720894,0.56127036,0.18593048,-0.09399117,16.6729,18.446114,15.39664,8.745566920232526E-4,0.018108713616945972,0.002757237733613879,,,1.0273799,0.079069525,31,3.0494738,1.2762594,13.618,12.96,12.656,0.026,0.032,0.025,18.7802,0.0146,17.5612,0.0064,15.9478,0.0037,15.2119,0.0024,14.8623,0.0031,,,,,,,,,,,,,,,,
65136791113382912,true,true,true,166.18531979830965,-24.560244303698767,55.70385233585675,0.08180371,23.580003136612984,0.054453865,7.410691983881695,0.09458024,21.679338642754335,0.102118306,-46.49129154083005,0.070989124,0.25395337,0.18863803,0.28888717,-0.22713509,0.03462591,-0.09406092,0.1344394,0.43764892,0.13971859,-0.21667263,16.743004,18.552668,15.475222,0.001501533098683911,0.014960325336376283,0.0052659639980312005,,,1.0497593,0.20891458,31,3.077446,1.2677822,13.638,13.037,12.757,0.022,0.024,0.022,18.9458,0.0155,17.6506,0.0033,16.0359,0.0034,15.273,0.003,14.9173,0.003,,,,,,,,,,,,,,,,
64998905483757568,true,true,true,167.19404991937583,-23.69436980547767,57.082701624279416,0.02986952,23.603137970026417,0.023698725,7.327464562394925,0.037981857,20.807873955640147,0.036718085,-44.44900236993458,0.027520703,0.24073638,0.2022614,0.28501165,0.0011679685,0.07763573,-0.3675581,0.01713563,0.45501864,0.2250249,-0.17953701,15.042486,16.345612,13.913245,0.001172704067999675,0.0070451143436361194,0.002997951578017037,,,0.97364295,0.0,31,2.4323664,1.129241,12.344,11.717,11.508,0.02,0.022,0.018,16.7323,0.0043,15.4924,0.0036,14.3856,0.0021,13.8488,0.0015,13.5956,0.0023,,,,,,,,,,,,,,,,
65304604076598784,true,true,true,169.8083962271006,-23.423708265844876,59.16859512505392,0.10122424,22.146141741954974,0.06649474,7.321304362716817,0.111871354,19.01763190898732,0.12755533,-46.00891040923719,0.08752876,0.20660278,0.10492049,0.34336552,-0.06281347,0.005809163,-0.13169913,0.11778411,0.59413445,0.045517944,-0.21162486,17.650377,19.738798,16.307512,0.0013478463184098564,0.08578577954886889,0.0041178435873925135,,,1.0128171,0.22988111,31,3.4312859,1.342865,14.288,13.673,13.365,0.027,0.033,0.031,20.0478,0.0308,18.7685,0.0071,16.925,0.0061,16.0626,0.002,15.6439,0.004,,,,,,,,,,,,,,,,
68283421593270400,true,true,true,165.32032723903012,-24.165498861442178,55.3435988820874,0.11258199,24.397548525073397,0.08907048,7.416619725713781,0.12550455,20.12459547363482,0.15623295,-45.74648397558014,0.11983232,0.097192876,0.08436158,-0.0493528,-0.053248934,-0.14025,-0.2895501,-0.119110696,0.08719397,0.04036756,0.20201257,17.57024,19.660284,16.245514,0.0017355343939698966,0.057545000612514254,0.006935113976146484,,,0.92650163,0.53123367,95,3.4147701,1.3247261,14.28,13.57,13.347,0.031,0.032,0.029,19.9672,0.0163,18.6532,0.0056,16.8434,0.0043,16.0,0.0023,15.594,0.004,,,,,,,,,,,,,,,,
70037795475083008,true,true,true,165.0589804369371,-22.352358681296092,56.46921136036221,0.051238254,25.91649075166607,0.035160176,7.026509807199092,0.0538138,19.50747216059418,0.068441264,-44.04160172413718,0.04709239,0.07818358,0.031154554,-0.061159447,-0.16876927,0.027593806,-0.17167357,0.041312538,0.26807722,0.015337251,-0.114497446,15.976979,17.80753,14.691559,0.0013303866097541723,0.018845788474415683,0.0033459731961591587,,,1.2229246,0.2432548,31,3.1159706,1.2854204,12.83,12.181,11.904,0.026,0.031,0.021,18.1906,0.0092,16.9088,0.0054,15.2686,0.0028,14.4923,0.0027,14.1315,0.0022,,,,,,,,,,,,,,,,
64960628735279232,true,true,true,167.1887961290416,-24.19349046012079,56.71065598955907,0.015431526,23.238999951961915,0.011239253,6.566669588716607,0.016544817,18.082484632564615,0.020181732,-40.430133671670696,0.013743863,0.267752,0.27413732,-0.1688987,-0.2545024,-0.13896957,-0.2830348,-0.14588529,0.10890218,0.039448354,-0.03480849,9.784797,10.069503,9.329901,2.2684045306407122E-4,4.7653439470381285E-4,4.007482859657245E-4,6.198807,0.27707303,0.81172436,0.053981043,31,0.7396021,0.45489597,8.868,8.593,8.546,0.032,0.021,0.02,10.185,,9.869,,9.762,,9.734,,9.732,,,,,,,,,,,,,,,,,
65283094877491200,true,true,true,166.19198197475066,-23.495640282737856,56.48651262988783,0.1363284,24.368679378469434,0.09254529,7.309588337637114,0.14476661,20.47253405385219,0.20200992,-44.49840350420613,0.12024269,-0.01160335,0.06306923,0.028877787,-0.20721409,0.024658075,-0.1641154,-0.021962017,0.34630212,0.025994763,-0.15555994,17.706953,19.039753,16.373842,0.0024257690007837137,0.1302338121631567,0.010656191726545241,,,0.9898644,0.5695105,95,2.6659107,1.3331108,,,,,,,18.6306,0.1352,18.5838,0.0454,16.942,0.0059,16.1547,0.0043,15.744,0.0036,,,,,,,,,,,,,,,,
66483795939004416,true,true,true,167.58455946612787,-22.856885441956226,57.9931707213807,0.06571084,23.97188582540666,0.038254056,7.323122391078233,0.07445583,17.542877824267492,0.072093345,-45.79189088058622,0.05193153,0.19636378,0.024025522,0.4481294,-0.08016983,-0.06359549,-0.1830872,0.1570656,0.62275255,0.052998442,-0.33011904,16.654318,18.378128,15.400385,8.400893224544149E-4,0.02036155077236618,0.0026160437454654435,,,1.00307,0.082018666,31,2.9777431,1.253933,13.626,13.004,12.754,0.026,0.025,0.033,18.7089,0.0056,17.4479,0.005,15.92,0.0037,15.2211,0.0028,14.8943,0.0037,,,,,,,,,,,,,,,,
70189837317110016,true,true,true,163.87447137108407,-23.045638081369745,55.04559055682499,0.06756258,26.11121030197882,0.05151424,7.124132246599021,0.07682649,20.132120655612773,0.08588973,-43.72299645323373,0.06576003,0.062127322,-0.043988056,0.22849715,-0.051274646,0.016387124,-0.31517354,-0.003148261,0.28905943,0.13472563,-0.04916809,16.743217,18.519104,15.480249,0.0011194639458546036,0.02075470925258369,0.003509604471901579,,,1.0204114,0.16807526,31,3.0388546,1.2629681,13.629,13.016,12.749,0.026,0.035,0.024,18.8834,0.0109,17.6114,0.0061,16.025,0.002,15.2926,0.0025,14.9463,0.0025,,,,,,,,,,,,,,,,
64276315888567424,true,true,true,166.84443537962974,-26.728474196222514,54.62432671280883,0.014372926,21.56488406650005,0.00993632,7.363461148744048,0.015609099,19.52966342242958,0.01801136,-45.21088722635951,0.013119669,0.06842363,0.024418939,0.22676858,-0.32643786,0.057852153,-0.19107665,0.06282416,0.0469235,0.17152712,-0.14776795,12.370164,12.980099,11.628508,0.0013537892165659275,0.005371054731337385,0.0035117659930662634,6.2814026,3.1879718,1.1444457,0.068823084,31,1.3515911,0.7416563,10.637,10.086,9.951,0.021,0.023,0.02,13.262,,12.437,,12.071,,11.857,,11.741,,,,,,,,,,,,,,,,,
64984951133439232,true,true,true,166.81447454423173,-24.034261418367812,56.552852464053856,0.079826795,23.587012648241203,0.058204286,7.280859159894756,0.09170236,20.858783200882606,0.09618676,-44.736201780282386,0.06820962,0.19226933,0.14662866,0.18886504,-0.13014844,-0.048169613,-0.27896094,-0.088616416,0.20487982,0.1437654,-0.016539061,17.09217,19.02397,15.796086,0.001216184737737101,0.040109718471646696,0.00470472727410958,,,1.0779377,0.23823424,31,3.2278833,1.2960844,13.865,13.225,13.008,0.025,0.029,0.03,19.3359,0.0115,18.0609,0.0164,16.3763,0.0036,15.5888,0.0035,15.2092,0.0026,,,,,,,,,,,,,,,,
65267388182879104,true,true,true,166.25197238183898,-23.917557103629935,56.221816244942886,0.08643523,24.018344601810703,0.070114836,7.574034930346783,0.10042205,20.616762386374205,0.110973984,-44.13114421068058,0.09759641,0.514621,0.18667355,0.3754785,-0.039936632,0.21703312,-0.2780403,0.3797023,0.5104752,-0.015941571,-0.13431935,17.134035,18.838417,15.860837,0.001237453322725782,0.06963268305347325,0.005121549973957625,,,0.9704903,0.0,31,2.97758,1.2731981,,,,,,,19.2777,0.0203,18.0137,0.0046,16.4041,0.0028,15.6746,0.0043,15.3161,0.0027,,,,,,,,,,,,,,,,
65244435877629824,true,true,true,166.1871151853791,-23.995727463423204,56.11636811943141,0.11816716,23.999769098826523,0.09266438,7.233113577210932,0.13837585,19.08858362212825,0.14387506,-45.099395076699054,0.113236986,0.3719949,0.24946445,0.26193973,-0.12601222,0.09786443,-0.24591847,0.1396657,0.38305226,0.103610925,-0.13665546,17.847445,19.796124,16.505604,0.0017636314149678724,0.06841326709246666,0.007578363007818235,,,0.989104,0.0,31,3.2905197,1.3418407,14.471,13.822,13.493,0.035,0.044,0.043,20.3817,0.0227,18.9922,0.0079,17.141,0.0028,16.2652,0.0022,15.8391,0.0033,,,,,,,,,,,,,,,,
64960663095015680,true,true,true,167.20058083568628,-24.168060357325782,56.73798824228322,0.024974603,23.25047049143303,0.019083444,7.384762820159983,0.027009666,20.41595636540456,0.030640602,-46.05522995907874,0.021909427,0.2997521,0.3579623,-0.12141731,-0.22465803,0.08957739,-0.25033695,0.044404726,0.32636788,0.05036585,-0.14864154,14.486368,15.633691,13.421676,0.0010374087759192395,0.004035635583068197,0.002845267187844575,,,1.0136526,0.0,31,2.2120152,1.0646925,12.009,11.341,11.136,0.021,0.024,0.018,16.0709,0.0036,14.8125,0.0024,13.8787,0.0074,13.4428,0.0078,13.2047,0.0052,,,,,,,,,,,,,,,,
51781706269632256,true,true,true,169.86208517005807,-23.887540972843397,58.85596789522074,0.16135027,21.78077087877087,0.07922172,6.348432496229251,0.15086259,16.68247157492425,0.20868552,-39.23192135571094,0.1023944,-0.06399407,-0.089471385,0.106346436,-0.43765244,0.010786357,-0.026687043,0.06977169,0.4178903,0.13632198,-0.2188828,17.914946,19.79853,16.603315,0.0013743460075731464,0.0476010764537635,0.007270654375502243,,,1.0447263,0.38285545,31,3.1952152,1.3116302,14.764,14.123,13.881,0.04,0.044,0.048,20.251,0.0159,18.894,0.0076,17.1703,0.0035,16.3964,0.0031,16.0169,0.0058,,,,,,,,,,,,,,,,
67724697887107200,true,true,true,165.32380047731516,-25.82100997942079,54.16008003272868,0.096526496,23.14547753490501,0.07509639,7.492629956560324,0.12504229,20.142887156953577,0.12840025,-44.89040243405877,0.08977986,0.13771816,0.13307784,0.11006664,-0.17769295,0.006533787,-0.41568443,-0.08240927,0.33655757,0.3034783,-0.24631797,17.51643,19.50931,16.198092,0.002362738006005704,0.06210445708575649,0.004784981561769226,,,1.0043994,0.0,31,3.3112183,1.3183384,14.223,13.642,13.273,0.026,0.028,0.03,19.8545,0.0161,18.5667,0.0169,16.8075,0.0024,15.9682,0.0013,15.5504,0.0042,,,,,,,,,,,,,,,,
68378563708730624,true,true,true,165.08044252493838,-23.534712952958277,55.61946862852414,0.039951116,25.016595598106125,0.026468685,7.45337654581492,0.047156304,20.52420211977235,0.06733053,-46.80795882578826,0.033280198,0.0670624,0.13483815,-0.23540725,-0.26724964,-0.27135947,-0.41784975,-0.43311366,0.09266253,0.49285915,0.2302988,15.265487,16.642916,14.11296,5.52870197639765E-4,0.003833662503967308,0.0014661740874741752,,,1.1158209,0.07407657,31,2.5299559,1.1525269,12.573,11.934,11.672,0.022,0.03,0.023,17.0314,0.0197,15.8282,0.0089,14.5837,0.002,14.0418,0.0041,13.7564,0.0023,,,,,,,,,,,,,,,,
64884899871954176,true,true,true,167.6065844469808,-24.397047189053104,56.865181439470696,0.048452158,22.83130837805527,0.034385227,6.401527889758189,0.05443881,17.084236998948516,0.06569406,-39.394881879189725,0.042941738,0.051345035,0.04476373,0.14840701,-0.13335869,0.027705535,-0.19333039,-0.048076063,0.29984206,0.31193507,0.015978035,16.08691,17.626284,14.880455,0.0015548434104189727,0.013453367384735026,0.004169123623103087,,,1.113596,0.19059882,31,2.7458286,1.2064552,13.157,12.563,12.287,0.023,0.022,0.023,17.9785,0.0077,16.7161,0.006,15.3476,0.0028,14.7521,0.004,14.4458,0.0034,,,,,,,,,,,,,,,,
68632310376680064,true,true,true,163.88923588805525,-24.107898279187268,54.29385778927851,0.09417662,25.292808897957404,0.06200564,6.713575775762137,0.11466265,18.98211729325633,0.097282596,-41.5655538903753,0.0817975,0.332955,0.0013796735,0.5900242,-0.04467667,0.16262978,-0.29278404,0.20200503,0.30671638,0.13385352,-0.022461282,17.088264,18.9768,15.80586,0.0013351510775467118,0.03286013730028248,0.0037583861354243144,,,0.9747793,0.0,31,3.1709414,1.2824049,13.875,13.283,13.022,0.024,0.027,0.03,19.2923,0.0089,18.0236,0.0045,16.3817,0.0013,15.5968,0.0017,15.2328,0.003,,,,,,,,,,,,,,,,
66754241438299520,true,true,true,166.8505216967634,-22.720777903323018,57.551775384114954,0.015359816,24.532726387836213,0.009363088,7.223150189887358,0.016751178,19.107476326659604,0.01892343,-45.534887888264535,0.013003883,0.16858204,0.12764665,0.25528714,-0.18429531,0.015887477,-0.17785196,0.099004716,0.6541024,0.021326486,-0.3095439,12.7328415,13.386664,11.953037,0.0016745045704080843,0.005849038726989419,0.0041208036789052655,6.1249285,1.2158641,1.031239,0.06429585,31,1.4336271,0.7798042,10.983,10.433,10.271,0.018,0.016,0.018,13.5962,0.001,12.904,,12.489,,12.232,,12.0578,0.002,,,,,,,,,,,,,,,,
66886011036187392,true,true,true,166.81671723915161,-22.079097277234563,58.00692191346169,0.06913647,25.024623815074253,0.047971934,7.57156755425043,0.07357302,18.579319697998052,0.09400867,-46.9529738677311,0.06575896,0.36951518,0.2657831,0.0069188853,-0.031736534,0.2582091,-0.14449029,0.34790355,0.74068105,-0.10456472,-0.28397837,16.50337,18.203884,15.257768,9.47370176096899E-4,0.01344082440964351,0.0026571906839652566,,,1.1009638,0.2130054,31,2.9461164,1.2456026,13.46,12.855,12.647,0.027,0.017,0.031,18.5453,0.0092,17.2921,0.0037,15.7842,0.0021,15.0727,0.0029,14.7541,0.0028,,,,,,,,,,,,,,,,
64951111087777536,true,true,true,167.26834836824986,-24.354548406851595,56.650363065254425,0.05040672,23.071293292300773,0.03696243,7.834199597535483,0.053876076,20.97089199836786,0.06998189,-46.8799865625298,0.047297996,0.07279278,0.23097041,-0.11869072,-0.33160537,0.09621721,-0.058582462,0.013503466,0.20102315,0.2493557,-0.11856771,15.922808,17.568861,14.688958,8.110629889723555E-4,0.014492942078970707,0.002534090181214491,,,1.0419477,0.01868647,31,2.8799028,1.2338495,12.932,12.323,12.066,0.02,0.023,0.018,17.9267,0.0069,16.6698,0.0033,15.209,0.0023,14.5343,0.0039,14.202,0.0046,,,,,,,,,,,,,,,,
64743646986745600,true,true,true,167.618235664636,-25.36341230270509,56.165358124707346,0.033693973,22.11312706231153,0.023618702,6.888913572562689,0.03892524,19.479151625182578,0.047289163,-42.89828505875798,0.029129468,0.1323298,0.19734381,-0.1172399,-0.28806612,-0.03600798,-0.3031519,-0.1490019,0.2542672,0.34560856,-0.041115895,10.885116,11.295315,10.300288,4.017229255103467E-4,0.0013260629650166092,0.0010564708996013792,18.575161,4.9388914,1.6656878,0.22580297,31,0.9950266,0.5848274,9.639,9.249,9.127,0.02,0.019,0.017,11.477,,10.942,,10.736,,10.64,,10.593,,,,,,,,,,,,,,,,,
51212713298684928,true,true,true,169.92596545268304,-25.783628145070576,57.483718044054854,0.063503206,20.381061770419556,0.040679082,8.56405281077587,0.068200566,22.22535709848987,0.08311867,-51.77948326485617,0.054633643,0.29820517,0.18338147,0.06474943,-0.13029277,0.10152326,0.022617675,0.20485163,0.6629181,0.10571602,-0.08038483,16.615393,18.420534,15.329428,7.855436810881286E-4,0.02108246440264081,0.0025806906275104105,,,1.0130632,0.07238038,31,3.0911064,1.285965,13.429,12.904,12.628,0.023,0.024,0.025,18.816,0.0038,17.5676,0.0031,15.9054,0.0048,15.1477,0.0025,14.7711,0.0026,,,,,,,,,,,,,,,,
68183331674900864,true,true,true,165.35702167963785,-24.531693944140034,55.10681451622317,0.07934809,24.09987966023466,0.051881548,7.743583699122783,0.08009221,21.32276568267739,0.10642422,-47.15749935643863,0.0686537,0.049623746,-0.028295504,-0.14066854,-0.38151625,0.11224601,-0.13205257,0.11242291,0.19545437,0.30366316,-0.061640747,16.861164,18.651493,15.586341,0.0016225948448739093,0.035167569987716446,0.0050492524855726435,,,1.0323466,0.22320785,31,3.0651522,1.2748232,13.76,13.139,12.831,0.029,0.034,0.029,18.9815,0.0189,17.7697,0.0088,16.1451,0.0029,15.3971,0.0019,15.0323,0.0028,,,,,,,,,,,,,,,,
70072773688658432,true,true,true,165.09442688776616,-21.837846059049927,56.87751552406311,0.04502423,26.278915634638096,0.03242754,7.392871542707543,0.05059735,20.972828410771882,0.054147717,-46.211325096638944,0.0400052,0.24345478,0.14657056,0.33506292,-0.16511105,0.13535698,-0.23403187,0.18001935,0.42051527,-0.034589812,-0.09493091,15.803625,17.322138,14.594683,0.0015230312311259853,0.015659626040990124,0.006577752599564429,,,1.1019601,0.13467848,31,2.7274551,1.2089424,12.918,12.258,12.041,0.022,0.024,0.02,17.7688,0.0122,16.5002,0.0047,15.1316,0.0078,14.4752,0.0026,14.1826,0.004,,,,,,,,,,,,,,,,
66445038154189952,true,true,true,167.61273487438405,-23.14333472164596,57.79958344537178,0.113744535,23.74521180500478,0.06134871,7.360262849437637,0.12483405,18.659365680315418,0.16002807,-45.624193765025254,0.08270442,0.003916479,0.21758321,-0.15514883,-0.33146653,0.11043902,-0.1968561,-0.061753068,0.6456515,0.28089795,-0.32625526,17.512774,19.388319,16.20945,0.0010205760071197486,0.034054903975065075,0.004529920431817552,,,0.9986065,0.0,31,3.1788692,1.3033237,14.352,13.68,13.438,0.028,0.039,0.034,19.793,0.0165,18.5023,0.0092,16.788,0.0022,16.0036,0.0026,15.6149,0.0048,,,,,,,,,,,,,,,,
70215705904150272,true,true,true,163.94792172760387,-22.776276478304876,55.29810728691407,0.104675464,26.27180407732168,0.07322142,7.132856574908565,0.113114305,19.351208005030358,0.14467186,-44.35235596193266,0.09789741,0.123021394,0.021689821,-0.026753208,-0.21633507,0.07386275,-0.25528875,0.054300804,0.19788298,0.20882453,0.08303586,17.529934,19.439268,16.223965,0.0014167237122926929,0.046556378975379765,0.005674086608469932,,,0.8872926,0.0,31,3.2153034,1.3059692,14.254,13.688,13.381,0.035,0.042,0.033,19.8423,0.0121,18.5449,0.0062,16.8187,0.0046,16.0046,0.0086,15.598,0.0032,,,,,,,,,,,,,,,,
66885942316710784,true,true,true,166.82567463944608,-22.07727193014275,58.01500229553912,0.0768933,25.02030871800869,0.051648557,7.349344579395844,0.08456238,19.587360838137478,0.10615312,-46.49312161763032,0.07203465,0.33771187,0.21156105,0.014301208,-0.04756836,0.19385214,-0.16693477,0.2943252,0.69241226,-0.14765675,-0.31276277,16.95706,18.764578,15.676529,0.0011890946198003158,0.0240337863812246,0.0025983948526266216,,,1.00609,0.09094839,31,3.088049,1.2805309,13.86,13.209,12.968,0.03,0.022,0.034,19.1171,0.0112,17.8354,0.0077,16.2357,0.0032,15.4825,0.0048,15.1305,0.0031,,,,,,,,,,,,,,,,
