age_Myr,t(Gyr),M/Ms,Teff(K),L/Ls,lg(g),R(Gcm),D,Li,G,G_BP,G_RP,J,H,K,g_p1,r_p1,i_p1,y_p1,z_p1
6.0,0.006,0.6,3819.0,-0.63,4.12,77.73,0.0,0.513,6.930999774932861,7.860799866485595,5.946800118255616,4.639,3.877,3.691,8.061,7.255,6.361,5.992,5.778
6.0,0.006,0.7,3945.0,-0.52,4.14,82.26,0.0,0.315,6.561999816894531,7.389800148773193,5.641799813079834,4.421,3.656,3.484,7.615,6.767,6.041,5.735,5.545
6.0,0.006,0.8,4067.0,-0.43,4.15,86.4,0.0,0.357,6.23500015258789,7.005799847412109,5.356799965667725,4.215,3.464,3.305,7.284,6.347,5.749,5.491,5.32
6.0,0.006,0.9,4190.0,-0.33,4.16,90.97,0.0,0.453,5.909999866485595,6.620800095367431,5.076800232696534,4.008,3.282,3.135,6.922,5.951,5.464,5.249,5.094
6.0,0.006,1.0,4310.0,-0.24,4.16,95.27,0.0,0.572,5.612000007629394,6.261799889373779,4.822800045776368,3.82,3.128,2.99,6.554,5.609,5.207,5.025,4.884
6.0,0.006,1.1,4434.0,-0.15,4.17,99.71,0.0,0.701,5.324999828338623,5.9238000686645504,4.5747999008178715,3.631,2.979,2.851,6.193,5.3,4.955,4.799,4.672
6.0,0.006,1.2,4561.0,-0.06,4.16,104.66,0.0,0.814,5.040999908447265,5.5958,4.3278001602172855,3.437,2.827,2.707,5.837,5.006,4.704,4.569,4.455
6.0,0.006,1.3,4695.0,0.03,4.15,110.2,0.0,0.892,4.752999801635742,5.266800003814697,4.0737999732971195,3.236,2.669,2.556,5.479,4.714,4.447,4.33,4.231
6.0,0.006,1.4,4849.0,0.14,4.14,116.27,0.0,0.94,4.453000087738037,4.926799851226806,3.8098000343322753,3.026,2.504,2.399,5.11,4.414,4.177,4.078,3.995
7.0,0.007,0.01,1811.0,-3.58,4.0,11.54,1.0,1.0,17.486999053955078,20.79779966430664,15.904800778198242,11.96,10.92,10.256,22.17,19.303,17.346,15.608,14.301
7.0,0.007,0.015,2292.0,-3.03,4.03,13.66,0.875,1.0,15.00900032043457,18.842799740600586,13.40679967956543,10.154,9.569,9.157,19.288,17.847,14.807,13.059,11.899
7.0,0.007,0.02,2527.0,-2.64,3.94,17.55,0.635,1.0,13.50900032043457,16.76880033569336,11.97279966430664,9.212,8.666,8.296,16.786,16.257,13.025,11.65,10.745
7.0,0.007,0.03,2702.0,-2.25,3.84,24.08,0.157,1.0,12.190999526977539,14.907800274658204,10.716800099182128,8.27,7.733,7.396,14.924,14.439,11.568,10.433,9.694
7.0,0.007,0.04,2785.0,-2.14,3.91,25.67,1.0E-4,1.0,11.775000114440918,14.26880033569336,10.330800419616699,8.02,7.477,7.159,14.294,13.792,11.113,10.068,9.402
7.0,0.007,0.05,2850.0,-2.06,3.96,26.84,0.0,1.0,11.492000122070312,13.84680040435791,10.070800190734863,7.844,7.296,6.993,13.879,13.364,10.811,9.821,9.199
7.0,0.007,0.06,2905.0,-1.99,4.0,28.13,0.0,1.0,11.235999603271484,13.476799565124512,9.832800274658203,7.675,7.123,6.832,13.515,12.989,10.54,9.595,9.009
7.0,0.007,0.07,2948.0,-1.91,4.02,29.72,0.0,1.0,10.999000091552734,13.156799870300294,9.608800297546386,7.503,6.943,6.662,13.191,12.683,10.296,9.38,8.82
7.0,0.007,0.072,2956.0,-1.9,4.02,30.14,0.0,1.0,10.947000045776367,13.090799885559083,9.559799557495117,7.463,6.902,6.623,13.124,12.619,10.243,9.332,8.777
7.0,0.007,0.075,2967.0,-1.87,4.02,30.69,0.0,1.0,10.877000350952148,12.999800282287598,9.493799572753906,7.409,6.847,6.57,13.032,12.532,10.171,9.268,8.72
7.0,0.007,0.08,2984.0,-1.84,4.02,31.68,0.0,1.0,10.761999626159668,12.851799565124512,9.38379991607666,7.319,6.754,6.481,12.881,12.39,10.053,9.162,8.623
7.0,0.007,0.09,3014.0,-1.78,4.03,33.31,0.0,1.0,10.572000045776367,12.597799855041504,9.205800419616699,7.179,6.608,6.341,12.629,12.138,9.859,8.991,8.473
7.0,0.007,0.1,3041.0,-1.76,4.07,33.53,0.0,1.0,10.47400047302246,12.424800473022461,9.123799687194824,7.141,6.564,6.298,12.466,11.954,9.759,8.919,8.424
7.0,0.007,0.2,3230.0,-1.36,4.08,46.9,0.0,1.0,9.273999710083007,10.88180025177002,8.004800205993652,6.227,5.603,5.361,10.956,10.382,8.56,7.854,7.457
7.0,0.007,0.3,3367.0,-1.13,4.1,56.35,0.0,0.999,8.566999931335449,9.984799938964844,7.358799820709229,5.704,5.045,4.813,10.089,9.453,7.869,7.249,6.906
7.0,0.007,0.4,3525.0,-0.95,4.12,63.15,0.0,0.972,7.976999778747558,9.197800236511231,6.843799954223633,5.323,4.621,4.4,9.339,8.632,7.313,6.787,6.499
7.0,0.007,0.5,3679.0,-0.8,4.14,69.12,0.0,0.744,7.460000057220459,8.515800076293946,6.404799824523926,5.003,4.264,4.06,8.691,7.925,6.841,6.401,6.157
7.0,0.007,0.6,3809.0,-0.68,4.16,74.05,0.0,0.204,7.052000064849853,7.9878001983642575,6.062799816894532,4.752,3.997,3.809,8.189,7.381,6.478,6.105,5.889
7.0,0.007,0.7,3933.0,-0.57,4.18,78.41,0.0,0.186,6.684000034332275,7.519799786376953,5.7587999160766605,4.534,3.774,3.6,7.746,6.897,6.16,5.848,5.657
7.0,0.007,0.8,4057.0,-0.47,4.19,82.79,0.0,0.254,6.343999881744384,7.117799835968017,5.461799984741211,4.315,3.566,3.406,7.39,6.463,5.855,5.593,5.42
7.0,0.007,0.9,4185.0,-0.38,4.2,86.67,0.0,0.351,6.024000186920166,6.7378001983642575,5.18679988937378,4.116,3.392,3.244,7.04,6.068,5.574,5.357,5.202
7.0,0.007,1.0,4316.0,-0.28,4.2,91.28,0.0,0.502,5.695000190734863,6.343800144958496,4.90780008392334,3.908,3.218,3.081,6.635,5.692,5.291,5.111,4.971
7.0,0.007,1.1,4454.0,-0.18,4.2,95.75,0.0,0.66,5.383999843597412,5.97680004196167,4.6397999580383305,3.704,3.059,2.932,6.242,5.357,5.019,4.867,4.742
7.0,0.007,1.2,4599.0,-0.08,4.19,100.9,0.0,0.796,5.070000190734863,5.6128001983642575,4.365799790191651,3.491,2.892,2.774,5.846,5.033,4.741,4.612,4.502
7.0,0.007,1.3,4758.0,0.03,4.18,106.85,0.0,0.886,4.743999977111816,5.241799908447265,4.079800015258789,3.264,2.716,2.606,5.442,4.705,4.45,4.341,4.248
7.0,0.007,1.4,4948.0,0.15,4.16,113.65,0.0,0.938,4.38899995803833,4.838800030517578,3.765799885559082,3.016,2.522,2.422,5.006,4.351,4.132,4.044,3.97
8.0,0.008,0.01,1714.0,-3.7,4.02,11.31,1.0,1.0,18.089000244140625,21.240800457763672,16.545799618530275,12.613,11.266,10.446,22.773,19.71,17.766,16.276,15.078
8.0,0.008,0.015,2280.0,-3.05,4.04,13.49,0.83,1.0,15.070999641418457,18.918799954223633,13.466800099182128,10.196,9.608,9.196,19.391,17.902,14.886,13.117,11.95
8.0,0.008,0.02,2525.0,-2.65,3.94,17.42,0.56,1.0,13.532999534606933,16.800799923706055,11.994799977111816,9.23,8.684,8.314,16.817,16.288,13.05,11.672,10.765
8.0,0.008,0.03,2699.0,-2.29,3.87,23.05,0.059,1.0,12.29400016784668,15.021799641418458,10.818800335693359,8.37,7.832,7.495,15.039,14.549,11.673,10.535,9.796
8.0,0.008,0.04,2784.0,-2.22,3.99,23.35,0.0,1.0,11.978000183105468,14.474799710083008,10.534799938964843,8.23,7.686,7.366,14.503,13.988,11.315,10.272,9.611
8.0,0.008,0.05,2849.0,-2.13,4.03,24.8,0.0,1.0,11.658999938964843,14.01779993133545,10.237800007629394,8.019,7.47,7.165,14.059,13.519,10.976,9.989,9.371
8.0,0.008,0.06,2903.0,-2.05,4.06,26.27,0.0,1.0,11.384999771118164,13.626800137329102,9.981800442504882,7.827,7.275,6.982,13.67,13.131,10.688,9.744,9.161
8.0,0.008,0.07,2948.0,-1.97,4.08,27.75,0.0,1.0,11.14399959564209,13.300799923706055,9.755799656677246,7.655,7.095,6.813,13.339,12.817,10.44,9.527,8.971
8.0,0.008,0.072,2956.0,-1.96,4.08,28.14,0.0,1.0,11.091000099182128,13.23179967956543,9.705800419616699,7.614,7.054,6.773,13.269,12.751,10.386,9.478,8.928
8.0,0.008,0.075,2968.0,-1.93,4.08,28.8,0.0,1.0,11.00900032043457,13.125799732971192,9.626799946594238,7.549,6.986,6.709,13.162,12.65,10.301,9.402,8.858
8.0,0.008,0.08,2986.0,-1.89,4.08,29.72,0.0,1.0,10.889999885559082,12.97180040435791,9.513800030517578,7.458,6.893,6.619,13.005,12.502,10.18,9.293,8.76
8.0,0.008,0.09,3017.0,-1.83,4.09,31.24,0.0,1.0,10.695000190734863,12.706800061035157,9.332800274658203,7.318,6.746,6.477,12.743,12.237,9.982,9.12,8.608
8.0,0.008,0.1,3045.0,-1.8,4.12,31.79,0.0,1.0,10.57399990081787,12.510799961853028,9.226800328063964,7.255,6.678,6.411,12.557,12.032,9.859,9.025,8.536
8.0,0.008,0.2,3234.0,-1.4,4.12,44.67,0.0,1.0,9.363999862670898,10.95879991607666,8.09880006866455,6.33,5.708,5.465,11.039,10.451,8.651,7.951,7.559
8.0,0.008,0.3,3364.0,-1.17,4.14,53.67,0.0,0.996,8.671000022888183,10.08480032043457,7.463799839782715,5.812,5.159,4.925,10.193,9.55,7.974,7.355,7.014
8.0,0.008,0.4,3518.0,-0.99,4.16,60.6,0.0,0.926,8.075999755859375,9.298800068664551,6.940800076293946,5.419,4.724,4.501,9.443,8.731,7.41,6.883,6.594
8.0,0.008,0.5,3669.0,-0.84,4.18,66.24,0.0,0.449,7.566000003814697,8.627799588012696,6.506800061035157,5.103,4.373,4.167,8.805,8.035,6.945,6.502,6.256
8.0,0.008,0.6,3798.0,-0.72,4.2,70.82,0.0,0.0871,7.164000053405761,8.10780008392334,6.16980016784668,4.856,4.11,3.918,8.309,7.499,6.587,6.21,5.993
8.0,0.008,0.7,3923.0,-0.61,4.22,75.13,0.0,0.104,6.792999763488769,7.634800034332275,5.861800080108643,4.634,3.88,3.703,7.862,7.011,6.264,5.948,5.756
8.0,0.008,0.8,4049.0,-0.51,4.23,79.45,0.0,0.173,6.445000190734863,7.222799855041504,5.560799961853028,4.41,3.664,3.503,7.49,6.572,5.954,5.689,5.516
8.0,0.008,0.9,4184.0,-0.41,4.23,83.59,0.0,0.282,6.10400011062622,6.818800049591064,5.265799885559082,4.195,3.472,3.324,7.122,6.148,5.653,5.435,5.28
8.0,0.008,1.0,4327.0,-0.3,4.23,88.11,0.0,0.448,5.755000133514404,6.399799900817871,4.970799809265137,3.976,3.29,3.154,6.69,5.75,5.354,5.176,5.037
8.0,0.008,1.1,4481.0,-0.2,4.23,92.68,0.0,0.63,5.416999835968017,5.999799805450439,4.679799919891358,3.756,3.119,2.995,6.26,5.387,5.058,4.91,4.788
8.0,0.008,1.2,4647.0,-0.09,4.22,98.1,0.0,0.785,5.067999858856201,5.596799927520752,4.376799946594239,3.52,2.937,2.822,5.82,5.03,4.75,4.627,4.523
8.0,0.008,1.3,4837.0,0.04,4.2,104.42,0.0,0.882,4.699999828338623,5.177799778747558,4.053799992370606,3.266,2.74,2.635,5.363,4.661,4.422,4.321,4.237
8.0,0.008,1.4,5064.0,0.18,4.17,112.4,0.0,0.938,4.285999794006347,4.710799771118164,3.6867998893737792,2.974,2.511,2.415,4.861,4.25,4.05,3.974,3.911
9.0,0.009,0.01,1635.0,-3.79,4.03,11.13,1.0,1.0,18.199000854492187,21.344800549316407,16.670799618530275,13.044,11.7,10.735,22.817,19.753,17.814,16.391,15.311
9.0,0.009,0.015,2268.0,-3.06,4.05,13.35,0.77,1.0,15.129999656677246,18.988799649047852,13.522799855041503,10.235,9.643,9.232,19.485,17.954,14.96,13.173,11.999
9.0,0.009,0.02,2522.0,-2.65,3.95,17.3,0.4915,1.0,13.556999702453613,16.83279951171875,12.017799740600585,9.249,8.702,8.332,16.85,16.319,13.077,11.694,10.785
9.0,0.009,0.03,2693.0,-2.35,3.93,21.54,0.0072,1.0,12.459000129699707,15.20980032043457,10.981800442504882,8.527,7.987,7.648,15.227,14.729,11.841,10.697,9.955
9.0,0.009,0.04,2777.0,-2.29,4.05,21.7,0.0,1.0,12.155000228881836,14.685800152587891,10.708799725341796,8.398,7.854,7.532,14.728,14.177,11.493,10.445,9.778
9.0,0.009,0.05,2846.0,-2.19,4.09,23.28,0.0,1.0,11.799000282287597,14.172799664306641,10.376799946594238,8.16,7.611,7.305,14.226,13.655,11.115,10.128,9.51
9.0,0.009,0.06,2901.0,-2.1,4.11,24.79,0.0,1.0,11.511000175476074,13.75579984741211,10.107799893188476,7.957,7.403,7.11,13.802,13.252,10.814,9.87,9.29
9.0,0.009,0.07,2947.0,-2.02,4.13,26.32,0.0,1.0,11.257000465393066,13.412800389099122,9.868799572753906,7.772,7.212,6.928,13.455,12.922,10.552,9.64,9.088
9.0,0.009,0.072,2955.0,-2.0,4.13,26.69,0.0,1.0,11.204000015258789,13.342799740600586,9.818800335693359,7.731,7.17,6.889,13.384,12.855,10.498,9.592,9.044
9.0,0.009,0.075,2968.0,-1.98,4.13,27.17,0.0,1.0,11.131000061035156,13.245799618530274,9.749800091552734,7.678,7.115,6.836,13.286,12.762,10.423,9.526,8.986
9.0,0.009,0.08,2987.0,-1.94,4.13,28.18,0.0,1.0,10.999000091552734,13.075799542236329,9.623799687194824,7.574,7.009,6.734,13.113,12.599,10.288,9.404,8.875
9.0,0.009,0.09,3019.0,-1.87,4.13,29.77,0.0,1.0,10.787999649047851,12.789800244140626,9.428799992370605,7.422,6.85,6.58,12.831,12.313,10.074,9.217,8.711
9.0,0.009,0.1,3048.0,-1.84,4.16,30.29,0.0,1.0,10.662999649047851,12.586800175476075,9.319799786376953,7.358,6.78,6.513,12.638,12.101,9.948,9.12,8.636
9.0,0.009,0.2,3237.0,-1.44,4.16,42.78,0.0,1.0,9.443000335693359,11.025800305175782,8.181800251770019,6.422,5.801,5.557,11.112,10.512,8.731,8.037,7.649
9.0,0.009,0.3,3363.0,-1.21,4.17,51.67,0.0,0.99,8.749999542236328,10.159800129699708,7.54379976348877,5.896,5.246,5.011,10.271,9.62,8.053,7.436,7.097
9.0,0.009,0.4,3512.0,-1.02,4.19,58.39,0.0,0.83,8.162000198364257,9.387799816894532,7.025800114440918,5.504,4.816,4.592,9.534,8.818,7.497,6.968,6.679
9.0,0.009,0.5,3659.0,-0.88,4.21,63.8,0.0,0.149,7.660999794006347,8.728800373840333,6.598800068664551,5.192,4.469,4.261,8.907,8.135,7.038,6.591,6.344
9.0,0.009,0.6,3789.0,-0.76,4.23,68.24,0.0,0.0417,7.256999988555908,8.205799656677247,6.2597998435974125,4.944,4.204,4.01,8.409,7.596,6.677,6.297,6.08
9.0,0.009,0.7,3916.0,-0.64,4.24,72.75,0.0,0.0624,6.873000164031982,7.7208,5.938800221252442,4.708,3.959,3.781,7.948,7.096,6.342,6.023,5.83
9.0,0.009,0.8,4044.0,-0.54,4.26,76.78,0.0,0.119,6.5269999694824214,7.305800038146972,5.640799885559082,4.488,3.745,3.582,7.57,6.658,6.035,5.767,5.593
9.0,0.009,0.9,4185.0,-0.43,4.26,81.14,0.0,0.235,6.164000053405761,6.879799919891357,5.326800232696534,4.258,3.536,3.388,7.183,6.209,5.714,5.496,5.342
9.0,0.009,1.0,4344.0,-0.32,4.26,85.31,0.0,0.409,5.798999805450439,6.436800080108642,5.0188001449584965,4.033,3.353,3.218,6.724,5.791,5.402,5.227,5.091
9.0,0.009,1.1,4513.0,-0.21,4.25,90.3,0.0,0.612,5.427999992370605,6.000800209808349,4.6997999008178715,3.79,3.164,3.041,6.254,5.396,5.078,4.935,4.816
9.0,0.009,1.2,4702.0,-0.08,4.24,96.06,0.0,0.778,5.042999763488769,5.555800038146972,4.364799862670899,3.53,2.964,2.852,5.768,5.004,4.737,4.621,4.523
9.0,0.009,1.3,4927.0,0.06,4.21,103.0,0.0,0.881,4.625999946594238,5.080800133514404,3.9978002365112304,3.242,2.741,2.64,5.252,4.587,4.364,4.274,4.198
9.0,0.009,1.4,5201.0,0.23,4.17,112.42,0.0,0.938,4.145,4.541800099182129,3.572800045776367,2.901,2.47,2.38,4.675,4.111,3.932,3.869,3.818
10.0,0.01,0.01,1570.0,-3.87,4.04,10.96,1.0,1.0,18.280000228881836,21.45280035095215,16.758800869750978,13.34,11.987,10.954,22.888,19.806,17.87,16.469,15.464
10.0,0.01,0.015,2261.0,-3.08,4.05,13.26,0.725,1.0,15.167999763488769,19.033799725341797,13.559799557495117,10.259,9.665,9.254,19.544,17.987,15.007,13.208,12.031
10.0,0.01,0.02,2519.0,-2.67,3.96,17.14,0.413,1.0,13.589999694824218,16.877799588012696,12.049800282287597,9.275,8.728,8.357,16.895,16.362,13.113,11.725,10.813
10.0,0.01,0.03,2682.0,-2.43,4.01,19.83,1.0E-4,1.0,12.674999732971191,15.463800030517579,11.192799931335449,8.724,8.181,7.84,15.483,14.973,12.062,10.905,10.158
10.0,0.01,0.04,2768.0,-2.35,4.1,20.49,0.0,1.0,12.299000282287597,14.861799794006348,10.84980047302246,8.532,7.986,7.664,14.914,14.335,11.639,10.584,9.912
10.0,0.01,0.05,2843.0,-2.23,4.13,22.09,0.0,1.0,11.917000312805175,14.305800038146973,10.493799572753906,8.277,7.729,7.422,14.37,13.771,11.232,10.244,9.625
10.0,0.01,0.06,2900.0,-2.15,4.16,23.52,0.0,1.0,11.625999946594238,13.871800022888184,10.22279966430664,8.074,7.52,7.226,13.922,13.361,10.929,9.985,9.407
10.0,0.01,0.07,2946.0,-2.06,4.17,25.11,0.0,1.0,11.35899974822998,13.513800221252442,9.970799809265136,7.877,7.317,7.032,13.559,13.017,10.654,9.743,9.193
10.0,0.01,0.072,2954.0,-2.04,4.17,25.46,0.0,1.0,11.304999847412109,13.442800122070313,9.91980016784668,7.837,7.276,6.993,13.488,12.949,10.599,9.694,9.149
10.0,0.01,0.075,2967.0,-2.02,4.17,25.92,0.0,1.0,11.231999893188476,13.34479959564209,9.850799923706054,7.783,7.22,6.94,13.388,12.855,10.523,9.627,9.09
10.0,0.01,0.08,2987.0,-1.98,4.17,26.87,0.0,1.0,11.09800006866455,13.172799664306641,9.72480047302246,7.68,7.114,6.838,13.213,12.69,10.387,9.505,8.979
10.0,0.01,0.09,3021.0,-1.91,4.17,28.38,0.0,1.0,10.88299991607666,12.875799732971192,9.524799710083007,7.526,6.954,6.683,12.921,12.393,10.169,9.316,8.813
10.0,0.01,0.1,3050.0,-1.87,4.19,29.18,0.0,1.0,10.73399974822998,12.646799641418458,9.392799740600585,7.438,6.86,6.592,12.702,12.155,10.018,9.194,8.715
10.0,0.01,0.2,3240.0,-1.47,4.19,41.2,0.0,1.0,9.511999626159668,11.08480032043457,8.254800205993652,6.502,5.883,5.638,11.175,10.565,8.802,8.112,7.727
10.0,0.01,0.3,3363.0,-1.23,4.2,50.02,0.0,0.979,8.813999671936035,10.218800144958497,7.610800152587891,5.967,5.319,5.084,10.334,9.677,8.119,7.504,7.167
10.0,0.01,0.4,3508.0,-1.05,4.22,56.48,0.0,0.663,8.238999862670898,9.465799885559083,7.101799851226807,5.581,4.898,4.672,9.613,8.894,7.573,7.043,6.755
10.0,0.01,0.5,3651.0,-0.91,4.24,61.7,0.0,0.0237,7.744999904632568,8.818799572753907,6.68079984741211,5.271,4.556,4.345,8.998,8.224,7.121,6.672,6.423
10.0,0.01,0.6,3781.0,-0.79,4.26,66.09,0.0,0.0202,7.3369999122619625,8.29180009918213,6.336799984741211,5.019,4.285,4.09,8.496,7.681,6.756,6.373,6.154
10.0,0.01,0.7,3908.0,-0.67,4.27,70.47,0.0,0.0357,6.952000160217285,7.803800183105468,6.0147999580383305,4.783,4.037,3.857,8.032,7.179,6.419,6.097,5.904
10.0,0.01,0.8,4041.0,-0.57,4.28,74.67,0.0,0.0861,6.5910000991821285,7.370800095367431,5.7038000877380375,4.55,3.809,3.646,7.634,6.724,6.097,5.829,5.655
10.0,0.01,0.9,4191.0,-0.46,4.29,78.61,0.0,0.191,6.22300006866455,6.93580015258789,5.386800175476075,4.322,3.603,3.455,7.239,6.265,5.774,5.558,5.404
10.0,0.01,1.0,4363.0,-0.34,4.28,83.38,0.0,0.383,5.821000118255615,6.451799946594238,5.046800022888184,4.07,3.395,3.262,6.736,5.809,5.429,5.258,5.124
10.0,0.01,1.1,4553.0,-0.21,4.27,88.29,0.0,0.597,5.422999877929687,5.9818001564025876,4.704800015258789,3.811,3.198,3.077,6.227,5.388,5.082,4.945,4.831
10.0,0.01,1.2,4768.0,-0.07,4.25,94.49,0.0,0.774,4.998000164031982,5.493799763488769,4.334800129699707,3.524,2.979,2.869,5.693,4.958,4.705,4.598,4.506
10.0,0.01,1.3,5038.0,0.09,4.22,102.32,0.0,0.88,4.517000217437744,4.94780023651123,3.9128001983642577,3.192,2.722,2.625,5.102,4.48,4.276,4.198,4.133
10.0,0.01,1.4,5363.0,0.29,4.16,113.92,0.0,0.938,3.959000129699707,4.325800019073486,3.4157999809265136,2.79,2.396,2.311,4.442,3.929,3.772,3.725,3.687
20.0,0.02,0.01,1395.0,-4.15,4.11,10.15,0.995,1.0,18.718999404907226,23.205800610351563,17.098799114990236,13.719,12.375,11.558,24.367,20.808,18.943,16.651,15.604
20.0,0.02,0.015,2209.0,-3.15,4.09,12.7,0.392,1.0,15.540999908447265,19.46179922180176,13.921800022888183,10.488,9.868,9.437,20.237,18.278,15.455,13.576,12.321
20.0,0.02,0.02,2411.0,-2.92,4.14,13.9,0.001,1.0,14.447000045776367,18.080800610351563,12.87179983215332,9.885,9.333,8.953,18.333,17.278,14.101,12.531,11.487
20.0,0.02,0.03,2555.0,-2.84,4.33,13.64,0.0,1.0,13.933000106811523,17.245799618530274,12.398800259399414,9.704,9.155,8.804,17.374,16.569,13.429,12.077,11.196
20.0,0.02,0.04,2681.0,-2.68,4.38,14.94,0.0,1.0,13.216999549865722,16.033799725341797,11.736799603271484,9.312,8.758,8.427,16.094,15.467,12.595,11.449,10.727
20.0,0.02,0.05,2811.0,-2.52,4.4,16.32,0.0,1.0,12.636000175476074,15.179799633789063,11.196799641418457,8.969,8.423,8.111,15.336,14.509,11.948,10.945,10.301
20.0,0.02,0.06,2883.0,-2.41,4.41,17.63,0.0,1.0,12.275999565124511,14.572800236511231,10.867800122070312,8.724,8.168,7.867,14.657,14.003,11.576,10.628,10.054
20.0,0.02,0.07,2940.0,-2.31,4.41,19.0,0.0,1.0,11.9599995803833,14.115800457763672,10.573800450134277,8.499,7.938,7.646,14.18,13.582,11.252,10.347,9.812
20.0,0.02,0.072,2950.0,-2.29,4.41,19.26,0.0,1.0,11.903000373840332,14.037800389099122,10.5208,8.458,7.896,7.606,14.101,13.507,11.194,10.296,9.767
20.0,0.02,0.075,2964.0,-2.27,4.41,19.6,0.0,1.0,11.82500030517578,13.929799633789063,10.447800045776367,8.403,7.84,7.552,13.992,13.403,11.114,10.227,9.706
20.0,0.02,0.08,2986.0,-2.22,4.41,20.32,0.0,1.0,11.684999961853027,13.742800312805176,10.316799526977539,8.298,7.734,7.45,13.803,13.223,10.97,10.1,9.593
20.0,0.02,0.09,3025.0,-2.15,4.41,21.45,0.0,1.0,11.452999610900878,13.410799580383301,10.104799633789062,8.14,7.569,7.292,13.479,12.889,10.736,9.901,9.42
20.0,0.02,0.1,3059.0,-2.1,4.42,22.4,0.0,1.0,11.252000350952148,13.110800343322754,9.923799877929687,8.01,7.434,7.162,13.192,12.58,10.534,9.734,9.279
20.0,0.02,0.2,3263.0,-1.67,4.41,32.27,0.0,0.852,9.95000030517578,11.450799542236329,8.715799694824218,7.015,6.404,6.156,11.571,10.897,9.246,8.588,8.228
20.0,0.02,0.3,3392.0,-1.42,4.4,39.62,0.0,0.0061,9.214000244140625,10.545799809265137,8.035800343322753,6.448,5.812,5.574,10.69,9.975,8.529,7.948,7.634
20.0,0.02,0.4,3500.0,-1.25,4.42,45.08,0.0,0.0,8.707999725341796,9.91680009918213,7.5788000877380375,6.079,5.425,5.192,10.083,9.327,8.047,7.526,7.244
20.0,0.02,0.5,3609.0,-1.11,4.43,49.81,0.0,0.0,8.25900032043457,9.351799565124512,7.183800106811524,5.77,5.096,4.872,9.542,8.746,7.629,7.169,6.918
20.0,0.02,0.6,3733.0,-0.98,4.43,54.09,0.0,0.0,7.8319997978210445,8.813800411987305,6.815800076293946,5.489,4.794,4.584,9.026,8.195,7.241,6.844,6.62
20.0,0.02,0.7,3894.0,-0.85,4.44,58.17,0.0,4.0E-4,7.37699987411499,8.237800198364258,6.434800034332276,5.207,4.488,4.301,8.472,7.607,6.84,6.514,6.32
20.0,0.02,0.8,4102.0,-0.69,4.43,62.75,0.0,0.0095,6.859000225067138,7.626800137329101,5.983799820709229,4.872,4.151,3.993,7.931,6.95,6.375,6.126,5.962
20.0,0.02,0.9,4406.0,-0.5,4.42,67.75,0.0,0.0894,6.2059998703002925,6.820799904632568,5.44279993133545,4.487,3.826,3.696,7.1,6.185,5.824,5.662,5.533
20.0,0.02,1.0,4793.0,-0.28,4.38,74.18,0.0,0.308,5.493000049591064,5.9828000839233395,4.8338002021789555,4.033,3.494,3.387,6.179,5.452,5.203,5.099,5.01
20.0,0.02,1.1,5302.0,0.01,4.32,84.06,0.0,0.575,4.677000064849853,5.055800038146972,4.122800236511231,3.48,3.071,2.984,5.179,4.645,4.479,4.427,4.384
20.0,0.02,1.2,5911.0,0.35,4.2,100.35,0.0,0.77,3.766000051498413,4.0478001411437985,3.3128000553131103,2.822,2.531,2.462,4.12,3.751,3.659,3.657,3.655
20.0,0.02,1.3,6330.0,0.41,4.29,94.01,0.0,0.88,3.6010000896453858,3.8278001125335694,3.212799912261963,2.807,2.579,2.517,3.873,3.601,3.553,3.58,3.599
20.0,0.02,1.4,6475.0,0.5,4.28,99.24,0.0,0.938,3.3840000820159912,3.592799979019165,3.018799906539917,2.639,2.432,2.372,3.63,3.389,3.357,3.394,3.419
30.0,0.03,0.01,1298.0,-4.31,4.15,9.7,0.99,1.0,19.24599983215332,24.664800244140626,17.552799588012697,13.97,12.662,12.057,25.192,22.168,20.258,17.069,15.834
30.0,0.03,0.015,2139.0,-3.26,4.14,12.01,0.1635,1.0,15.936000366210937,19.868800717163086,14.308800106811523,10.745,10.085,9.643,20.812,18.586,15.916,13.968,12.673
30.0,0.03,0.02,2184.0,-3.29,4.33,11.14,0.0,1.0,15.96300079345703,20.00080068664551,14.332800274658203,10.834,10.181,9.75,21.109,18.671,15.948,13.991,12.678
30.0,0.03,0.03,2448.0,-3.05,4.46,11.71,0.0,1.0,14.650000114440918,18.26880033569336,13.079800015258789,10.182,9.633,9.276,18.61,17.384,14.282,12.739,11.731
30.0,0.03,0.04,2632.0,-2.83,4.5,12.95,0.0,1.0,13.707000274658203,16.844800549316407,12.19979990081787,9.682,9.139,8.805,17.007,16.128,13.128,11.897,11.091
30.0,0.03,0.05,2755.0,-2.68,4.53,14.05,0.0,1.0,13.101000328063964,15.75680025177002,11.6458,9.353,8.797,8.48,15.886,15.106,12.433,11.378,10.715
30.0,0.03,0.06,2860.0,-2.55,4.53,15.25,0.0,1.0,12.64600040435791,15.038799839782715,11.226800328063964,9.066,8.51,8.206,15.168,14.404,11.948,10.983,10.393
30.0,0.03,0.07,2925.0,-2.45,4.54,16.33,0.0,1.0,12.323000450134277,14.521799641418458,10.930799847412109,8.847,8.284,7.99,14.606,13.956,11.615,10.7,10.165
